,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
6544,2,0,4,49,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,27,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4858,3,1,2,54,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11,11,24,0,0,0,0.012295082,0.9708737864,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,1
7901,1,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,5,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1
8580,4,1,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,25,0,0,0,0,0.0,0.5,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,1,1,1,-1,0,-1
8427,3,1,2,59,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,24,22,5,0,0,0,0.6569343066,0.2044198895,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
1077,2,1,2,54,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,6,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
4363,2,1,3,92,7,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,19,66,0,0,0,0,0.201754386,0.8666666667,1,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,1
770,2,1,2,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,34,0,0,0,0,0.1968503937,0.975,0,1,0,0,0,0.0157480315,0,0,0,0,0,1,0,0,1,0,-1,1,0,1
8865,3,1,7,126,1,0,0,0,0,0,0,0,0,41,1,1,0,0,0,0,14,105,0,0,0,1,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
249,2,0,3,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7239,1,0,3,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,17,0,0,0,0,0.4285714286,0.375,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3419,5,1,2,59,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,20,17,14,0,0,0,0.102189781,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4976,2,1,2,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,24,0,0,0,0,0.0384615385,0.0326086957,0,0,0,0,0,0.0128205128,0,0,0,0,0,1,0,0,1,0,1,1,0,1
4544,5,1,2,182,0,0,0,0,0,0,1,0,0,75,1,1,0,0,0,0,30,37,107,0,2,0,0.0,0.0,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1
5565,4,1,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,15,0,0,1,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7939,3,1,1,37,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,16,14,0,0,0,0,0.1666666667,0.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
716,2,0,7,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,52,0,0,0,0,0.0833333333,0.0714285714,0,1,1,0,0,0.8333333333,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
9652,2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,20,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,1,-1
2048,3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,22,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
5997,3,0,4,64,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,11,46,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0091743119,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6600,2,1,2,66,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,22,37,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
7245,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,15,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
4178,2,0,2,62,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,35,0,0,0,0,0.2133333333,0.9365079365,1,0,0,0,0,0.0133333333,0,0,0,0,0,1,0,0,1,0,-1,1,0,1
4809,2,1,9,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9482,2,1,3,94,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,29,58,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,-1,1,1,1,1
7140,4,0,3,46,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,12,22,4,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
7190,2,0,6,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,39,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
1460,3,0,3,40,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,12,21,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5989,3,1,2,75,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,22,33,12,0,0,0,0.131147541,0.2083333333,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
2000,2,1,2,41,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,24,10,0,0,0,0,0.1481481481,0.1363636364,0,1,0,1,0,0.1851851852,0,0,0,0,0,0,0,0,1,1,1,0,1,0
8175,1,0,3,106,10,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,12,87,0,0,0,0,0.175,0.6666666667,0,0,0,0,0,0.025,0,0,0,0,0,1,0,0,1,-1,0,1,0,1
404,3,1,1,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,6,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1
384,14,0,3,242,0,0,0,0,0,0,6,12,1,74,1,0,0,0,0,0,15,20,174,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1
9448,2,1,0,53,1,1,0,0,0,0,2,1,0,2,1,0,0,0,0,0,25,1,19,0,0,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
9487,2,1,5,102,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,83,0,0,0,0,0.14375,0.1481481481,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
1633,5,1,2,133,1,0,0,0,0,0,7,6,0,14,1,0,0,0,0,0,20,11,94,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1
9853,3,1,2,56,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,26,23,0,0,0,0,0.0588235294,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
4784,5,2,7,85,2,0,0,0,1,0,0,0,0,21,1,1,0,0,1,0,18,60,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1
9456,2,1,2,57,1,1,0,0,0,0,0,0,0,9,1,1,0,0,0,0,20,30,0,0,0,0,0.3157894737,0.3333333333,0,0,0,0,0,0.0701754386,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6970,7,6,3,62,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,46,9,0,0,2,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,-1,0,1,1,1,-1
3925,3,1,4,126,0,0,0,0,0,0,1,0,0,41,1,0,0,0,0,0,15,35,68,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
4158,3,1,4,36,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,15,14,0,0,0,0,0.0254237288,0.0506329114,0,0,0,1,0,0.1016949153,0,0,0,0,0,1,0,0,1,1,1,0,0,1
7449,2,1,6,113,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,24,82,0,0,0,0,0.0909090909,0.3428571429,0,1,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
8415,1,0,3,37,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,20,0,0,0,0,0.0952380952,1.0,1,1,1,0,0,0.2244897959,0,0,0,0,1,1,0,0,1,1,-1,1,-1,0
2193,5,1,5,73,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,42,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
1015,2,1,2,52,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,20,0,0,0,0,0.0588235294,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5124,3,1,2,43,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,15,21,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1
7418,5,3,1,41,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,23,11,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,-1,1,1,1,1,-1
7409,1,0,2,78,0,0,0,0,1,2,2,1,0,9,1,0,0,0,0,0,9,14,47,0,0,0,0.0833333333,0.1363636364,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1
8989,3,1,4,66,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17,42,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
2871,3,1,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,23,0,0,0,0,0.1481481481,0.8571428571,1,1,0,0,0,0.1851851852,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0
9,2,0,5,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9,40,0,1,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1
1838,1,0,3,99,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,81,0,0,0,0,0.1119133574,0.1976744186,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
4804,1,0,8,104,5,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,18,79,0,0,0,0,0.2328767123,0.6511627907,0,1,1,0,0,0.0273972603,0,0,0,0,1,1,0,0,1,-1,0,1,0,1
255,1,0,5,71,5,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,17,47,0,0,0,0,0.2244897959,0.9875,1,1,1,0,0,0.0051020408,0,0,0,0,0,1,0,1,1,0,-1,1,-1,1
7026,1,0,2,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,9,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
5713,2,1,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,9,0,0,0,1,0.9141630901,0.08,0,1,0,1,0,0.008583691,1,0,0,0,0,1,0,0,1,1,1,0,0,-1
3324,2,1,1,177,0,0,0,0,4,6,7,6,0,54,1,1,0,0,0,0,20,5,144,0,0,0,0.0588235294,0.2745098039,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
7714,3,1,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,41,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1581,2,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,24,0,0,0,0,0.115,0.1304347826,0,1,1,0,0,0.01,0,0,0,0,1,0,0,0,1,1,1,1,1,1
924,3,0,3,108,2,0,0,0,1,0,3,2,0,10,1,0,0,0,0,0,16,32,52,0,0,0,0.0350877193,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
2779,2,0,2,129,3,0,0,0,0,8,2,1,0,15,1,0,0,0,0,0,13,7,101,0,0,0,0.3439490446,0.6,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0
7891,2,0,3,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,26,0,0,1,0,1.0,0.3333333333,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,-1
6132,3,1,5,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,43,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
5320,6,1,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,35,0,0,1,1,0.9090909091,0.3333333333,1,1,0,0,0,0.0909090909,1,0,0,0,0,1,0,0,1,0,0,1,0,-1
7312,4,1,5,78,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,20,51,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
7102,2,0,4,100,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,81,0,0,0,0,0.3333333333,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,0
6042,2,1,4,39,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,18,0,0,0,0,0.0,0.0740740741,0,1,0,0,0,0.0133333333,0,0,0,0,0,1,0,0,1,1,1,1,1,1
3775,2,0,3,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,30,0,0,0,0,0.1195652174,0.0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
4835,2,1,3,74,2,0,0,0,0,0,1,0,0,7,1,1,0,0,1,0,18,37,11,0,0,0,0.0,0.8125,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,1
4964,2,1,2,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,13,14,0,0,0,0,0.0476190476,0.2647058824,0,1,0,0,0,0.0119047619,0,0,0,0,0,1,0,1,1,1,1,1,0,1
539,2,0,2,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,24,0,0,0,0,0.0425531915,0.3541666667,0,1,0,0,0,0.029787234,0,0,1,0,0,1,0,0,1,1,1,1,0,1
7483,3,1,3,42,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,21,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1
2745,1,0,6,54,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,31,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3719,4,0,4,72,0,0,0,0,1,0,0,0,0,10,1,0,1,0,0,0,13,52,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
6819,1,0,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0.0421052632,0.2352941176,0,1,0,0,0,0.0105263158,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9337,2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,19,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
4468,2,0,4,68,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,37,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
667,2,0,4,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,32,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7575,3,1,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,24,0,0,0,0,1.0,0.0833333333,1,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1
8549,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,15,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
5063,3,1,3,108,0,0,0,0,2,0,4,3,0,7,1,1,0,0,1,0,11,31,58,0,0,0,0.0,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1353,1,0,5,34,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,10,17,0,0,0,0,0.56,0.3645833333,0,1,0,1,0,0.0025,0,0,0,0,1,1,0,0,1,1,0,0,0,0
7114,3,1,2,81,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,56,0,0,0,0,0.472972973,0.2,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0
9773,1,0,6,88,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,14,67,0,0,0,0,0.256,0.3658536585,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
8662,2,1,3,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,11,0,0,0,0,0.0909090909,0.1052631579,0,1,0,0,0,0.0113636364,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2703,3,0,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,30,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1
3330,1,0,1,119,2,1,0,0,6,0,4,3,0,7,1,0,0,0,0,0,18,21,72,0,0,0,0.0962962963,0.8333333333,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
8053,3,1,0,131,0,0,0,0,3,0,6,5,0,24,1,0,0,0,0,0,33,1,89,0,0,0,0.6141732283,0.6666666667,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,0,1,0,0
3584,2,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,18,0,0,0,0,0.125,0.625,0,1,1,0,1,0.0113636364,0,0,0,0,0,1,0,0,1,1,0,-1,0,1
9441,2,1,4,40,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,15,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5645,5,0,2,100,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,17,32,43,0,1,0,1.0,0.1333333333,1,1,0,1,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,0,0,-1
3376,4,1,3,81,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,45,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,-1,-1,1,-1,-1
1256,4,1,1,65,0,0,0,0,1,0,2,0,0,6,1,0,0,0,0,0,19,10,28,0,0,0,0.1578947368,0.1153846154,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
6190,3,1,2,101,6,0,0,0,3,0,1,0,0,12,1,0,0,0,0,0,14,53,26,0,0,0,0.1178861789,0.9411764706,1,1,0,1,0,0.0,0,0,0,1,0,1,0,0,1,-1,-1,0,-1,1
5348,2,1,3,64,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,28,29,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4175,2,1,6,96,7,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,20,69,0,0,0,0,0.15,0.3846153846,0,1,0,0,0,0.3,0,0,0,0,0,1,0,0,1,-1,1,1,0,0
4910,3,2,4,65,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,25,23,9,0,0,0,0.0697674419,0.0833333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1852,3,1,3,85,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,58,0,0,0,0,0.2848101266,0.6530612245,0,1,0,0,0,0.3164556962,0,0,0,0,0,0,0,0,1,-1,-1,1,0,0
6316,3,1,4,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,32,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9854,4,1,6,81,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,53,0,0,1,0,0.2236842105,0.8823529412,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1
2105,2,1,6,136,11,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,109,0,0,0,0,0.0410447761,0.2631578947,0,1,0,0,0,0.0037313433,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
133,2,1,2,92,8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,24,61,0,0,0,0,0.095,0.3260869565,1,0,0,0,0,0.005,0,0,0,0,1,1,0,0,1,-1,0,1,0,1
5029,1,0,7,72,0,0,0,0,0,2,0,0,0,6,1,1,0,0,1,0,17,48,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
928,2,1,1,121,1,0,0,0,2,1,7,6,0,5,1,0,0,0,0,0,14,7,92,0,0,0,0.1666666667,0.2941176471,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
823,3,1,3,53,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7576,2,0,1,63,0,0,0,0,0,0,3,2,0,14,1,0,0,0,0,0,19,14,22,0,0,0,0.0267857143,0.4375,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1531,2,0,5,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,31,0,0,0,0,0.0,0.6153846154,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1
1214,3,0,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
504,2,0,4,41,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,15,19,0,0,0,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
6530,1,0,4,73,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,47,0,0,0,0,0.0389048991,0.0085959885,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
3072,5,1,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,31,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9086,4,2,2,67,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,15,28,16,0,0,0,0.0266666667,0.36,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
8647,3,1,3,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,30,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
6619,3,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,19,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
9273,1,0,3,100,12,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14,79,0,0,0,0,0.1517241379,0.5,0,0,0,0,0,0.0275862069,0,0,0,1,0,1,0,0,1,-1,-1,1,0,1
3709,2,1,3,71,3,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,12,52,0,0,0,0,0.1132075472,0.6470588235,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,-1,1,0,1
4849,2,1,0,71,0,0,0,0,3,0,3,1,0,7,1,0,0,0,0,0,17,1,45,0,0,0,0.0605095541,0.1325301205,0,1,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
4748,3,0,5,72,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,46,0,0,0,0,0.9333333333,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
4268,2,0,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,31,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1
9878,1,0,4,61,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,38,0,0,0,0,0.0142857143,0.0,0,1,0,0,0,0.05,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8905,2,1,2,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,22,0,0,0,0,0.0507614213,0.6774193548,0,0,0,0,0,0.0050761421,0,0,0,0,0,1,0,0,1,1,-1,1,0,1
4186,3,1,4,86,5,0,0,0,2,0,0,0,0,6,1,1,0,0,1,0,19,60,0,0,0,0,0.3731343284,0.7222222222,0,0,0,0,0,0.0149253731,0,0,0,0,1,0,0,0,1,-1,0,1,0,0
